"movieId","title","genres"
2018,"Bambi (1942)","Animation|Children|Drama"
2019,"Seven Samurai (Shichinin no samurai) (1954)","Action|Adventure|Drama"
2020,"Dangerous Liaisons (1988)","Drama|Romance"
2021,"Dune (1984)","Adventure|Sci-Fi"
2022,"Last Temptation of Christ, The (1988)","Drama"
2023,"Godfather: Part III, The (1990)","Crime|Drama|Mystery|Thriller"
2025,"Lolita (1997)","Drama|Romance"
2028,"Saving Private Ryan (1998)","Action|Drama|War"
2034,"Black Hole, The (1979)","Children|Sci-Fi"
2042,"D2: The Mighty Ducks (1994)","Children|Comedy"
2046,"Flight of the Navigator (1986)","Adventure|Children|Sci-Fi"
2048,"Great Mouse Detective, The (1986)","Action|Animation|Children|Crime"
2052,"Hocus Pocus (1993)","Children|Comedy|Fantasy|Horror"
2053,"Honey, I Blew Up the Kid (1992)","Children|Comedy|Sci-Fi"
2054,"Honey, I Shrunk the Kids (1989)","Adventure|Children|Comedy|Fantasy|Sci-Fi"
2058,"Negotiator, The (1998)","Action|Crime|Drama|Mystery|Thriller"
2059,"Parent Trap, The (1998)","Children|Comedy|Romance"
2060,"BASEketball (1998)","Comedy"
2064,"Roger & Me (1989)","Documentary"
2065,"Purple Rose of Cairo, The (1985)","Comedy|Drama|Fantasy|Romance"
2067,"Doctor Zhivago (1965)","Drama|Romance|War"
2068,"Fanny and Alexander (Fanny och Alexander) (1982)","Drama|Fantasy|Mystery"
2070,"Tender Mercies (1983)","Drama|Romance|Western"
2072,"'burbs, The (1989)","Comedy"
2076,"Blue Velvet (1986)","Drama|Mystery|Thriller"
2078,"Jungle Book, The (1967)","Animation|Children|Comedy|Musical"
2080,"Lady and the Tramp (1955)","Animation|Children|Comedy|Romance"
2081,"Little Mermaid, The (1989)","Animation|Children|Comedy|Musical|Romance"
2082,"Mighty Ducks, The (1992)","Children|Comedy"
2083,"Muppet Christmas Carol, The (1992)","Children|Comedy|Musical"
2085,"101 Dalmatians (One Hundred and One Dalmatians) (1961)","Adventure|Animation|Children"
2087,"Peter Pan (1953)","Animation|Children|Fantasy|Musical"
2088,"Popeye (1980)","Adventure|Comedy|Musical"
2089,"Rescuers Down Under, The (1990)","Adventure|Animation|Children"
2090,"Rescuers, The (1977)","Adventure|Animation|Children|Crime|Drama"
2092,"Return of Jafar, The (1994)","Adventure|Animation|Children|Fantasy|Musical|Romance"
2093,"Return to Oz (1985)","Adventure|Children|Fantasy"
2094,"Rocketeer, The (1991)","Action|Adventure|Sci-Fi"
2096,"Sleeping Beauty (1959)","Animation|Children|Musical"
2100,"Splash (1984)","Comedy|Fantasy|Romance"
2105,"Tron (1982)","Action|Adventure|Sci-Fi"
2106,"Swing Kids (1993)","Drama|War"
2107,"Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998)","Horror|Thriller"
2108,"L.A. Story (1991)","Comedy|Romance"
2109,"Jerk, The (1979)","Comedy"
2110,"Dead Men Don't Wear Plaid (1982)","Comedy|Crime|Thriller"
2111,"Man with Two Brains, The (1983)","Comedy"
2112,"Grand Canyon (1991)","Crime|Drama"
2114,"Outsiders, The (1983)","Drama"
2115,"Indiana Jones and the Temple of Doom (1984)","Action|Adventure|Fantasy"
2116,"Lord of the Rings, The (1978)","Adventure|Animation|Children|Fantasy"
2117,"1984 (Nineteen Eighty-Four) (1984)","Drama|Sci-Fi"
2118,"Dead Zone, The (1983)","Thriller"
2120,"Needful Things (1993)","Drama|Horror"
2121,"Cujo (1983)","Horror|Thriller"
2122,"Children of the Corn (1984)","Horror|Thriller"
2123,"All Dogs Go to Heaven (1989)","Animation|Children|Comedy|Drama|Fantasy"
2124,"Addams Family, The (1991)","Children|Comedy|Fantasy"
2125,"Ever After: A Cinderella Story (1998)","Comedy|Drama|Romance"
2126,"Snake Eyes (1998)","Action|Crime|Mystery|Thriller"
2130,"Atlantic City (1980)","Crime|Drama|Romance"
2132,"Who's Afraid of Virginia Woolf? (1966)","Drama"
2133,"Adventures in Babysitting (1987)","Adventure|Comedy"
2134,"Weird Science (1985)","Comedy|Fantasy|Sci-Fi"
2135,"Doctor Dolittle (1967)","Adventure|Children|Musical"
2136,"Nutty Professor, The (1963)","Comedy|Sci-Fi"
2137,"Charlotte's Web (1973)","Animation|Children"
2138,"Watership Down (1978)","Adventure|Animation|Children|Drama|Fantasy"
2139,"Secret of NIMH, The (1982)","Adventure|Animation|Children|Drama"
2140,"Dark Crystal, The (1982)","Adventure|Fantasy"
2141,"American Tail, An (1986)","Adventure|Animation|Children|Comedy"
2142,"American Tail: Fievel Goes West, An (1991)","Adventure|Animation|Children|Musical|Western"
2143,"Legend (1985)","Adventure|Fantasy|Romance"
2144,"Sixteen Candles (1984)","Comedy|Romance"
2145,"Pretty in Pink (1986)","Comedy|Drama|Romance"
2146,"St. Elmo's Fire (1985)","Drama|Romance"
2150,"Gods Must Be Crazy, The (1980)","Adventure|Comedy"
2151,"Gods Must Be Crazy II, The (1989)","Comedy"
2153,"Avengers, The (1998)","Action|Adventure"
2155,"Slums of Beverly Hills, The (1998)","Comedy|Drama"
2159,"Henry: Portrait of a Serial Killer (1986)","Crime|Horror|Thriller"
2160,"Rosemary's Baby (1968)","Drama|Horror|Thriller"
2161,"NeverEnding Story, The (1984)","Adventure|Children|Fantasy"
2162,"NeverEnding Story II: The Next Chapter, The (1990)","Adventure|Children|Fantasy"
2163,"Attack of the Killer Tomatoes! (1978)","Comedy|Horror"
2167,"Blade (1998)","Action|Horror|Thriller"
2174,"Beetlejuice (1988)","Comedy|Fantasy"
2176,"Rope (1948)","Crime|Drama|Thriller"
2183,"Man Who Knew Too Much, The (1956)","Adventure|Drama|Mystery|Thriller"
2186,"Strangers on a Train (1951)","Crime|Drama|Film-Noir|Thriller"
2188,"54 (1998)","Drama"
2193,"Willow (1988)","Action|Adventure|Fantasy"
2194,"Untouchables, The (1987)","Action|Crime|Drama"
2202,"Lifeboat (1944)","Drama|War"
2203,"Shadow of a Doubt (1943)","Crime|Drama|Thriller"
2208,"Lady Vanishes, The (1938)","Drama|Mystery|Thriller"
2231,"Rounders (1998)","Drama"
2232,"Cube (1997)","Horror|Mystery|Sci-Fi|Thriller"
2236,"Simon Birch (1998)","Drama"
2240,"My Bodyguard (1980)","Drama"
2243,"Broadcast News (1987)","Comedy|Drama|Romance"
2245,"Working Girl (1988)","Comedy|Drama|Romance"
2247,"Married to the Mob (1988)","Comedy"
2248,"Say Anything... (1989)","Comedy|Drama|Romance"
2249,"My Blue Heaven (1990)","Comedy"
2252,"Hero (1992)","Comedy|Drama"
2253,"Toys (1992)","Comedy|Fantasy"
2262,"About Last Night... (1986)","Comedy|Drama|Romance"
2268,"Few Good Men, A (1992)","Crime|Drama|Thriller"
2269,"Indecent Proposal (1993)","Drama|Romance"
2273,"Rush Hour (1998)","Action|Comedy|Crime|Thriller"
2278,"Ronin (1998)","Action|Crime|Thriller"
2279,"Urban Legend (1998)","Horror|Thriller"
2282,"Pecker (1998)","Comedy|Drama"
2287,"Them! (1954)","Horror|Sci-Fi|Thriller"
2288,"Thing, The (1982)","Action|Horror|Sci-Fi|Thriller"
2289,"Player, The (1992)","Comedy|Crime|Drama"
2291,"Edward Scissorhands (1990)","Drama|Fantasy|Romance"
2294,"Antz (1998)","Adventure|Animation|Children|Comedy|Fantasy"
2296,"Night at the Roxbury, A (1998)","Comedy"
2297,"What Dreams May Come (1998)","Adventure|Drama|Fantasy|Romance"
2300,"Producers, The (1968)","Comedy"
2301,"History of the World: Part I (1981)","Comedy|Musical"
2302,"My Cousin Vinny (1992)","Comedy"
2303,"Nashville (1975)","Drama|Musical"
2311,"2010: The Year We Make Contact (1984)","Sci-Fi"
2312,"Children of a Lesser God (1986)","Drama"
2313,"Elephant Man, The (1980)","Drama"
2315,"Bride of Chucky (Child's Play 4) (1998)","Comedy|Horror|Thriller"
2316,"Practical Magic (1998)","Drama|Fantasy|Mystery|Romance"
2318,"Happiness (1998)","Comedy|Drama"
2320,"Apt Pupil (1998)","Drama|Thriller"
2321,"Pleasantville (1998)","Comedy|Drama|Fantasy"
2322,"Soldier (1998)","Action|Sci-Fi|War"
2324,"Life Is Beautiful (La Vita è bella) (1997)","Comedy|Drama|Romance|War"
2325,"Orgazmo (1997)","Comedy"
2328,"Vampires (1998)","Horror|Western"
2329,"American History X (1998)","Crime|Drama"
2333,"Gods and Monsters (1998)","Drama"
2334,"Siege, The (1998)","Action|Thriller"
2335,"Waterboy, The (1998)","Comedy"
2336,"Elizabeth (1998)","Drama"
2338,"I Still Know What You Did Last Summer (1998)","Horror|Mystery|Thriller"
2340,"Meet Joe Black (1998)","Romance"
2344,"Runaway Train (1985)","Action|Adventure|Drama|Thriller"
2346,"Stepford Wives, The (1975)","Mystery|Sci-Fi|Thriller"
2348,"Sid and Nancy (1986)","Drama"
2349,"Mona Lisa (1986)","Comedy|Thriller"
2352,"Big Chill, The (1983)","Comedy|Drama"
2353,"Enemy of the State (1998)","Action|Thriller"
2355,"Bug's Life, A (1998)","Adventure|Animation|Children|Comedy"
2357,"Central Station (Central do Brasil) (1998)","Drama"
2359,"Waking Ned Devine (a.k.a. Waking Ned) (1998)","Comedy"
2360,"Celebration, The (Festen) (1998)","Drama"
2363,"Godzilla (Gojira) (1954)","Drama|Horror|Sci-Fi"
2366,"King Kong (1933)","Action|Adventure|Fantasy|Horror"
2367,"King Kong (1976)","Adventure|Fantasy|Romance|Sci-Fi|Thriller"
2369,"Desperately Seeking Susan (1985)","Comedy|Drama|Romance"
2371,"Fletch (1985)","Comedy|Crime|Mystery"
2372,"Fletch Lives (1989)","Comedy"
2373,"Red Sonja (1985)","Action|Adventure|Fantasy"
2374,"Gung Ho (1986)","Comedy|Drama"
2375,"Money Pit, The (1986)","Comedy"
2376,"View to a Kill, A (1985)","Action|Adventure|Thriller"
2378,"Police Academy (1984)","Comedy|Crime"
2379,"Police Academy 2: Their First Assignment (1985)","Comedy|Crime"
2380,"Police Academy 3: Back in Training (1986)","Comedy|Crime"
2381,"Police Academy 4: Citizens on Patrol (1987)","Comedy|Crime"
2382,"Police Academy 5: Assignment: Miami Beach (1988)","Comedy|Crime"
2383,"Police Academy 6: City Under Siege (1989)","Comedy|Crime"
2384,"Babe: Pig in the City (1998)","Adventure|Children|Drama"
2387,"Very Bad Things (1998)","Comedy|Crime"
2389,"Psycho (1998)","Crime|Horror|Thriller"
2390,"Little Voice (1998)","Comedy"
2391,"Simple Plan, A (1998)","Crime|Drama|Thriller"
2392,"Jack Frost (1998)","Children|Comedy|Drama"
2393,"Star Trek: Insurrection (1998)","Action|Drama|Romance|Sci-Fi"
2394,"Prince of Egypt, The (1998)","Animation|Musical"
2395,"Rushmore (1998)","Comedy|Drama"
2396,"Shakespeare in Love (1998)","Comedy|Drama|Romance"
2398,"Miracle on 34th Street (1947)","Comedy|Drama"
2401,"Pale Rider (1985)","Western"
2402,"Rambo: First Blood Part II (1985)","Action|Adventure|Thriller"
2403,"First Blood (Rambo: First Blood) (1982)","Action|Adventure|Drama|Thriller"
2404,"Rambo III (1988)","Action|Adventure|Thriller|War"
2405,"Jewel of the Nile, The (1985)","Action|Adventure|Comedy|Romance"
2406,"Romancing the Stone (1984)","Action|Adventure|Comedy|Romance"
2407,"Cocoon (1985)","Comedy|Sci-Fi"
2408,"Cocoon: The Return (1988)","Comedy|Sci-Fi"
2409,"Rocky II (1979)","Action|Drama"
2410,"Rocky III (1982)","Action|Drama"
2411,"Rocky IV (1985)","Action|Drama"
2412,"Rocky V (1990)","Action|Drama"
2413,"Clue (1985)","Comedy|Crime|Mystery|Thriller"
2414,"Young Sherlock Holmes (1985)","Action|Adventure|Children|Fantasy|Mystery|Thriller"
2416,"Back to School (1986)","Comedy"
2420,"Karate Kid, The (1984)","Drama"
2421,"Karate Kid, Part II, The (1986)","Action|Adventure|Drama"
2422,"Karate Kid, Part III, The (1989)","Action|Adventure|Children|Drama"
2423,"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)","Comedy"
2424,"You've Got Mail (1998)","Comedy|Romance"
2427,"Thin Red Line, The (1998)","Action|Drama|War"
2428,"Faculty, The (1998)","Horror|Sci-Fi"
2431,"Patch Adams (1998)","Comedy|Drama"
2432,"Stepmom (1998)","Drama"
2433,"Civil Action, A (1998)","Drama"
2439,"Affliction (1997)","Drama"
2447,"Varsity Blues (1999)","Comedy|Drama"
2450,"Howard the Duck (1986)","Adventure|Comedy|Sci-Fi"
2454,"Fly, The (1958)","Horror|Mystery|Sci-Fi"
2455,"Fly, The (1986)","Drama|Horror|Sci-Fi|Thriller"
2456,"Fly II, The (1989)","Horror|Sci-Fi"
2459,"Texas Chainsaw Massacre, The (1974)","Horror"
2463,"Ruthless People (1986)","Comedy"
2467,"Name of the Rose, The (Name der Rose, Der) (1986)","Crime|Drama|Mystery|Thriller"
2468,"Jumpin' Jack Flash (1986)","Action|Comedy|Romance|Thriller"
2469,"Peggy Sue Got Married (1986)","Comedy|Drama"
2470,"Crocodile Dundee (1986)","Adventure|Comedy"
2471,"Crocodile Dundee II (1988)","Action|Adventure|Comedy"
2474,"Color of Money, The (1986)","Drama"
2476,"Heartbreak Ridge (1986)","Action|War"
2478,"¡Three Amigos! (1986)","Comedy|Western"
2485,"She's All That (1999)","Comedy|Romance"
2490,"Payback (1999)","Action|Thriller"
2496,"Blast from the Past (1999)","Comedy|Romance"
2497,"Message in a Bottle (1999)","Romance"
2501,"October Sky (1999)","Drama"
2502,"Office Space (1999)","Comedy|Crime"
2504,"200 Cigarettes (1999)","Comedy|Drama"
2505,"8MM (1999)","Drama|Mystery|Thriller"
2513,"Pet Sematary (1989)","Horror"
2517,"Christine (1983)","Horror"
2518,"Night Shift (1982)","Comedy"
2520,"Airport (1970)","Drama"
2524,"Towering Inferno, The (1974)","Action|Adventure|Drama|Thriller"
2527,"Westworld (1973)","Action|Sci-Fi|Thriller|Western"
2528,"Logan's Run (1976)","Action|Adventure|Sci-Fi"
2529,"Planet of the Apes (1968)","Action|Drama|Sci-Fi"
2530,"Beneath the Planet of the Apes (1970)","Action|Sci-Fi"
2531,"Battle for the Planet of the Apes (1973)","Action|Sci-Fi"
2532,"Conquest of the Planet of the Apes (1972)","Action|Sci-Fi"
2533,"Escape from the Planet of the Apes (1971)","Action|Sci-Fi"
2539,"Analyze This (1999)","Comedy"
2541,"Cruel Intentions (1999)","Drama"
2542,"Lock, Stock & Two Smoking Barrels (1998)","Comedy|Crime|Thriller"
2549,"Wing Commander (1999)","Action|Sci-Fi"
2550,"Haunting, The (1963)","Horror|Thriller"
2551,"Dead Ringers (1988)","Drama|Horror|Thriller"
2558,"Forces of Nature (1999)","Comedy|Romance"
2560,"Ravenous (1999)","Horror|Thriller"
2565,"King and I, The (1956)","Drama|Musical|Romance"
2567,"EDtv (1999)","Comedy"
2568,"Mod Squad, The (1999)","Action|Crime"
2571,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
2572,"10 Things I Hate About You (1999)","Comedy|Romance"
2574,"Out-of-Towners, The (1999)","Comedy"
2580,"Go (1999)","Comedy|Crime"
2581,"Never Been Kissed (1999)","Comedy|Romance"
2583,"Cookie's Fortune (1999)","Comedy|Drama"
2594,"Open Your Eyes (Abre los ojos) (1997)","Drama|Romance|Sci-Fi|Thriller"
2596,"SLC Punk! (1998)","Comedy|Drama"
2598,"Pushing Tin (1999)","Comedy"
2599,"Election (1999)","Comedy"
2600,"eXistenZ (1999)","Action|Sci-Fi|Thriller"
2605,"Entrapment (1999)","Crime|Thriller"
2606,"Idle Hands (1999)","Comedy|Horror"
2613,"Night of the Comet (1984)","Comedy|Horror|Sci-Fi"
2616,"Dick Tracy (1990)","Action|Crime"
2617,"Mummy, The (1999)","Action|Adventure|Comedy|Fantasy|Horror|Thriller"
2622,"William Shakespeare's A Midsummer Night's Dream (1999)","Comedy|Fantasy"
2628,"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi"
2633,"Mummy, The (1932)","Horror|Romance"
2640,"Superman (1978)","Action|Adventure|Sci-Fi"
2641,"Superman II (1980)","Action|Sci-Fi"
2642,"Superman III (1983)","Action|Adventure|Sci-Fi"
2643,"Superman IV: The Quest for Peace (1987)","Action|Adventure|Sci-Fi"
2644,"Dracula (1931)","Horror"
2648,"Frankenstein (1931)","Drama|Horror|Sci-Fi"
2657,"Rocky Horror Picture Show, The (1975)","Comedy|Horror|Musical|Sci-Fi"
2662,"War of the Worlds, The (1953)","Action|Drama|Sci-Fi"
2664,"Invasion of the Body Snatchers (1956)","Horror|Sci-Fi|Thriller"
2668,"Swamp Thing (1982)","Horror|Sci-Fi"
2671,"Notting Hill (1999)","Comedy|Romance"
2672,"Thirteenth Floor, The (1999)","Drama|Sci-Fi|Thriller"
2676,"Instinct (1999)","Drama|Thriller"
2677,"Buena Vista Social Club (1999)","Documentary|Musical"
2683,"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy"
2686,"Red Violin, The (Violon rouge, Le) (1998)","Drama|Mystery"
2687,"Tarzan (1999)","Adventure|Animation|Children|Drama"
2688,"General's Daughter, The (1999)","Crime|Drama|Mystery|Thriller"
2690,"Ideal Husband, An (1999)","Comedy|Romance"
2692,"Run Lola Run (Lola rennt) (1998)","Action|Crime"
2693,"Trekkies (1997)","Documentary"
2694,"Big Daddy (1999)","Comedy"
2699,"Arachnophobia (1990)","Comedy|Horror"
2700,"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical"
2701,"Wild Wild West (1999)","Action|Comedy|Sci-Fi|Western"
2702,"Summer of Sam (1999)","Drama"
2706,"American Pie (1999)","Comedy|Romance"
2707,"Arlington Road (1999)","Thriller"
2709,"Muppets From Space (1999)","Children|Comedy"
2710,"Blair Witch Project, The (1999)","Drama|Horror|Thriller"
2712,"Eyes Wide Shut (1999)","Drama|Mystery|Thriller"
2713,"Lake Placid (1999)","Horror|Thriller"
2716,"Ghostbusters (a.k.a. Ghost Busters) (1984)","Action|Comedy|Sci-Fi"
2717,"Ghostbusters II (1989)","Comedy|Fantasy|Sci-Fi"
2718,"Drop Dead Gorgeous (1999)","Comedy"
2719,"Haunting, The (1999)","Horror|Thriller"
2720,"Inspector Gadget (1999)","Action|Adventure|Children|Comedy"
2722,"Deep Blue Sea (1999)","Action|Horror|Sci-Fi|Thriller"
2723,"Mystery Men (1999)","Action|Comedy|Fantasy"
2724,"Runaway Bride (1999)","Comedy|Romance"
2726,"Killing, The (1956)","Crime|Film-Noir"
2728,"Spartacus (1960)","Action|Drama|Romance|War"
2729,"Lolita (1962)","Drama|Romance"
2730,"Barry Lyndon (1975)","Drama|Romance|War"
2731,"400 Blows, The (Les quatre cents coups) (1959)","Crime|Drama"
2732,"Jules and Jim (Jules et Jim) (1961)","Drama|Romance"
2734,"Mosquito Coast, The (1986)","Adventure|Drama|Thriller"
2735,"Golden Child, The (1986)","Action|Adventure|Comedy|Fantasy|Mystery"
2736,"Brighton Beach Memoirs (1986)","Comedy"
2739,"Color Purple, The (1985)","Drama"
2745,"Mission, The (1986)","Drama"
2746,"Little Shop of Horrors (1986)","Comedy|Horror|Musical"
2747,"Little Shop of Horrors, The (1960)","Comedy|Horror"
2750,"Radio Days (1987)","Comedy|Drama"
2759,"Dick (1999)","Comedy"
2761,"Iron Giant, The (1999)","Adventure|Animation|Children|Drama|Sci-Fi"
2762,"Sixth Sense, The (1999)","Drama|Horror|Mystery"
2763,"Thomas Crown Affair, The (1999)","Action|Mystery"
2764,"Thomas Crown Affair, The (1968)","Crime|Drama|Romance|Thriller"
2770,"Bowfinger (1999)","Comedy"
2771,"Brokedown Palace (1999)","Drama"
2772,"Detroit Rock City (1999)","Comedy"
2779,"Heaven Can Wait (1978)","Comedy"
2788,"Monty Python's And Now for Something Completely Different (1971)","Comedy"
2791,"Airplane! (1980)","Comedy"
2792,"Airplane II: The Sequel (1982)","Comedy"
2793,"American Werewolf in Paris, An (1997)","Comedy|Horror|Romance|Thriller"
2794,"European Vacation (aka National Lampoon's European Vacation) (1985)","Adventure|Comedy|Romance"
2795,"National Lampoon's Vacation (1983)","Comedy"
2797,"Big (1988)","Comedy|Drama|Fantasy|Romance"
2798,"Problem Child (1990)","Children|Comedy"
2802,"Tequila Sunrise (1988)","Action|Drama|Romance|Thriller"
2803,"Pelican Brief, The (1993)","Crime|Drama|Mystery|Romance|Thriller"
2804,"Christmas Story, A (1983)","Children|Comedy"
2805,"Mickey Blue Eyes (1999)","Comedy|Romance"
2806,"Teaching Mrs. Tingle (1999)","Comedy|Thriller"
2808,"Universal Soldier (1992)","Action|Sci-Fi"
2815,"Iron Eagle (1986)","Action|War"
2819,"Three Days of the Condor (3 Days of the Condor) (1975)","Drama|Mystery|Romance|Thriller"
2822,"Medicine Man (1992)","Adventure|Romance"
2826,"13th Warrior, The (1999)","Action|Adventure|Fantasy"
2827,"Astronaut's Wife, The (1999)","Horror|Sci-Fi|Thriller"
2829,"Muse, The (1999)","Comedy"
2840,"Stigmata (1999)","Drama|Thriller"
2841,"Stir of Echoes (1999)","Horror|Mystery|Thriller"
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)","Adventure|Children|Comedy|Drama"
2857,"Yellow Submarine (1968)","Adventure|Animation|Comedy|Fantasy|Musical"
2858,"American Beauty (1999)","Comedy|Drama"
2859,"Stop Making Sense (1984)","Documentary|Musical"
2860,"Blue Streak (1999)","Comedy"
2861,"For Love of the Game (1999)","Comedy|Drama"
2863,"Hard Day's Night, A (1964)","Adventure|Comedy|Musical"
2867,"Fright Night (1985)","Comedy|Horror|Thriller"
2871,"Deliverance (1972)","Adventure|Drama|Thriller"
2872,"Excalibur (1981)","Adventure|Fantasy"
2875,"Sommersby (1993)","Drama|Mystery|Romance"
2877,"Tommy (1975)","Drama|Musical"
2881,"Double Jeopardy (1999)","Action|Crime|Drama|Thriller"
2883,"Mumford (1999)","Comedy|Drama"
2889,"Mystery, Alaska (1999)","Children|Comedy"
2890,"Three Kings (1999)","Action|Adventure|Comedy|Drama|War"
2901,"Phantasm (1979)","Horror|Sci-Fi"
2906,"Random Hearts (1999)","Drama|Romance"
2907,"Superstar (1999)","Comedy"
2908,"Boys Don't Cry (1999)","Drama"
2912,"Limey, The (1999)","Crime|Drama|Thriller"
2915,"Risky Business (1983)","Comedy"
2916,"Total Recall (1990)","Action|Adventure|Sci-Fi|Thriller"
2917,"Body Heat (1981)","Crime|Thriller"
2918,"Ferris Bueller's Day Off (1986)","Comedy"
2919,"Year of Living Dangerously, The (1982)","Drama|Romance|War"
2921,"High Plains Drifter (1973)","Western"
2922,"Hang 'Em High (1968)","Crime|Drama|Western"
2924,"Drunken Master (Jui kuen) (1978)","Action|Comedy"
2926,"Hairspray (1988)","Comedy|Drama"
2941,"South Pacific (1958)","Musical|Romance|War"
2942,"Flashdance (1983)","Drama|Romance"
2944,"Dirty Dozen, The (1967)","Action|Drama|War"
2946,"Help! (1965)","Comedy|Musical"
2947,"Goldfinger (1964)","Action|Adventure|Thriller"
2948,"From Russia with Love (1963)","Action|Adventure|Thriller"
2949,"Dr. No (1962)","Action|Adventure|Thriller"
2950,"Blue Lagoon, The (1980)","Adventure|Drama|Romance"
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)","Action|Western"
2952,"Sydney (Hard Eight) (1996)","Crime|Drama|Thriller"
2953,"Home Alone 2: Lost in New York (1992)","Children|Comedy"
2959,"Fight Club (1999)","Action|Crime|Drama|Thriller"
2961,"Story of Us, The (1999)","Comedy|Drama"
2966,"Straight Story, The (1999)","Adventure|Drama"
2968,"Time Bandits (1981)","Adventure|Comedy|Fantasy|Sci-Fi"
2971,"All That Jazz (1979)","Drama|Fantasy|Musical"
2973,"Crimes and Misdemeanors (1989)","Comedy|Crime|Drama"
2976,"Bringing Out the Dead (1999)","Drama"
2985,"RoboCop (1987)","Action|Crime|Drama|Sci-Fi|Thriller"
2986,"RoboCop 2 (1990)","Action|Crime|Sci-Fi|Thriller"
2987,"Who Framed Roger Rabbit? (1988)","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery"
2989,"For Your Eyes Only (1981)","Action|Adventure|Thriller"
2990,"Licence to Kill (1989)","Action|Adventure|Thriller"
2991,"Live and Let Die (1973)","Action|Adventure|Thriller"
2993,"Thunderball (1965)","Action|Adventure|Thriller"
2995,"House on Haunted Hill (1999)","Horror|Thriller"
2997,"Being John Malkovich (1999)","Comedy|Drama|Fantasy"
3000,"Princess Mononoke (Mononoke-hime) (1997)","Action|Adventure|Animation|Drama|Fantasy"
3004,"Bachelor, The (1999)","Comedy|Romance"
3005,"Bone Collector, The (1999)","Thriller"
3006,"Insider, The (1999)","Drama|Thriller"
3007,"American Movie (1999)","Documentary"
3016,"Creepshow (1982)","Horror"
3018,"Re-Animator (1985)","Comedy|Horror|Sci-Fi"
3019,"Drugstore Cowboy (1989)","Crime|Drama"
3020,"Falling Down (1993)","Action|Drama"
3022,"General, The (1926)","Comedy|War"
3030,"Yojimbo (1961)","Action|Adventure"
3032,"Omega Man, The (1971)","Action|Drama|Sci-Fi|Thriller"
3033,"Spaceballs (1987)","Comedy|Sci-Fi"
3034,"Robin Hood (1973)","Adventure|Animation|Children|Comedy|Musical"
3035,"Mister Roberts (1955)","Comedy|Drama|War"
3037,"Little Big Man (1970)","Western"
3039,"Trading Places (1983)","Comedy"
3040,"Meatballs (1979)","Comedy"
3044,"Dead Again (1991)","Mystery|Romance|Thriller"
3052,"Dogma (1999)","Adventure|Comedy|Fantasy"
3053,"Messenger: The Story of Joan of Arc, The (1999)","Drama|War"
3054,"Pokémon: The First Movie (1998)","Adventure|Animation|Children|Fantasy|Sci-Fi"
3060,"Commitments, The (1991)","Comedy|Drama|Musical"
3061,"Holiday Inn (1942)","Comedy|Musical"
3062,"Longest Day, The (1962)","Action|Drama|War"
3066,"Tora! Tora! Tora! (1970)","Action|Drama|War"
3067,"Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988)","Comedy|Drama"
3068,"Verdict, The (1982)","Drama|Mystery"
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)","Adventure|Comedy|Sci-Fi"
3071,"Stand and Deliver (1988)","Comedy|Drama"
3072,"Moonstruck (1987)","Comedy|Romance"
3081,"Sleepy Hollow (1999)","Fantasy|Horror|Mystery|Romance"
3082,"World Is Not Enough, The (1999)","Action|Adventure|Thriller"
3083,"All About My Mother (Todo sobre mi madre) (1999)","Drama"
3087,"Scrooged (1988)","Comedy|Fantasy|Romance"
3088,"Harvey (1950)","Comedy|Fantasy"
3089,"Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)","Drama"
3095,"Grapes of Wrath, The (1940)","Drama"
3097,"Shop Around the Corner, The (1940)","Comedy|Drama|Romance"
3098,"Natural, The (1984)","Drama"
3100,"River Runs Through It, A (1992)","Drama"
3101,"Fatal Attraction (1987)","Drama|Thriller"
3102,"Jagged Edge (1985)","Crime|Romance|Thriller"
3104,"Midnight Run (1988)","Action|Comedy|Crime|Thriller"
3105,"Awakenings (1990)","Drama|Mystery"
3107,"Backdraft (1991)","Action|Drama"
3108,"Fisher King, The (1991)","Comedy|Drama|Fantasy|Romance"
3113,"End of Days (1999)","Action|Fantasy|Horror|Mystery|Thriller"
3114,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy"
3129,"Sweet and Lowdown (1999)","Comedy|Drama"
3134,"Grand Illusion (La grande illusion) (1937)","Drama|War"
3135,"Great Santini, The (1979)","Drama"
3146,"Deuce Bigalow: Male Gigolo (1999)","Comedy"
3147,"Green Mile, The (1999)","Crime|Drama"
3148,"Cider House Rules, The (1999)","Drama"
3152,"Last Picture Show, The (1971)","Drama"
